19:42:31.451 [main] INFO  com.ntu.client2.Node2ClientApplication - Starting Node2ClientApplication on LAPTOP-6SA701DM with PID 11188 (C:\Users\Lenovo\Desktop\datasync\datasync_node2_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
23:15:28.579 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
23:15:28.579 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - TUANJIEHE_BUOY_DIANYA 表中的 2 号数据同步失败
23:15:39.581 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:TuanJieHeBuoyDianYa(infoId=2, areaId=tuanjiehe, spotId=34, nodeId=32, dataTime=Wed May 06 07:03:42 CST 2020, dianya=435, dianliust=345, state=45)
23:15:39.587 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
23:15:39.587 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - TUANJIEHE_BUOY_DIANYA 表中的 2 号数据同步失败
23:15:50.587 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:TuanJieHeBuoyDianYa(infoId=2, areaId=tuanjiehe, spotId=34, nodeId=32, dataTime=Wed May 06 07:03:42 CST 2020, dianya=435, dianliust=345, state=45)
23:15:50.593 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
23:15:50.593 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - TUANJIEHE_BUOY_DIANYA 表中的 2 号数据同步失败
23:16:08.246 [main] INFO  com.ntu.client2.Node2ClientApplication - Starting Node2ClientApplication on LAPTOP-6SA701DM with PID 10600 (C:\Users\Lenovo\Desktop\datasync\datasync_node2_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
23:16:08.255 [main] INFO  com.ntu.client2.Node2ClientApplication - No active profile set, falling back to default profiles: default
23:16:11.044 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8084 (http)
23:16:11.058 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8084"]
23:16:11.059 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
23:16:11.059 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
23:16:11.272 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
23:16:11.272 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2865 ms
23:16:11.990 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
23:16:12.488 [main] INFO  com.ntu.common.client.EMQTTClient - connecting to server: ssl://127.0.0.1:8883
23:16:19.238 [main] INFO  com.ntu.client2.ClientStart - 团结河节点成功连接至MQTT服务器.........
23:16:19.242 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8084"]
23:16:19.279 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8084 (http) with context path ''
23:16:19.284 [main] INFO  com.ntu.client2.Node2ClientApplication - Started Node2ClientApplication in 12.263 seconds (JVM running for 15.757)
23:16:29.267 [node2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
23:16:29.457 [node2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
23:16:29.863 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:TuanJieHeBuoyDianYa(infoId=2, areaId=tuanjiehe, spotId=34, nodeId=32, dataTime=Wed May 06 07:03:42 CST 2020, dianya=435, dianliust=345, state=45)
23:16:30.871 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
23:16:30.871 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - TUANJIEHE_BUOY_DIANYA 表中的 2 号数据同步失败
23:16:40.869 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:TuanJieHeBuoyDianYa(infoId=2, areaId=tuanjiehe, spotId=34, nodeId=32, dataTime=Wed May 06 07:03:42 CST 2020, dianya=435, dianliust=345, state=45)
23:16:41.874 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
23:16:41.875 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - TUANJIEHE_BUOY_DIANYA 表中的 2 号数据同步失败
23:16:51.879 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:TuanJieHeBuoyDianYa(infoId=2, areaId=tuanjiehe, spotId=34, nodeId=32, dataTime=Wed May 06 07:03:42 CST 2020, dianya=435, dianliust=345, state=45)
23:16:52.882 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
23:16:52.883 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - TUANJIEHE_BUOY_DIANYA 表中的 2 号数据同步失败
23:17:02.885 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:TuanJieHeBuoyDianYa(infoId=2, areaId=tuanjiehe, spotId=34, nodeId=32, dataTime=Wed May 06 07:03:42 CST 2020, dianya=435, dianliust=345, state=45)
23:17:03.888 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
23:17:03.889 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - TUANJIEHE_BUOY_DIANYA 表中的 2 号数据同步失败
23:17:13.893 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:TuanJieHeBuoyDianYa(infoId=2, areaId=tuanjiehe, spotId=34, nodeId=32, dataTime=Wed May 06 07:03:42 CST 2020, dianya=435, dianliust=345, state=45)
23:17:14.897 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
23:17:14.898 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - TUANJIEHE_BUOY_DIANYA 表中的 2 号数据同步失败
23:17:24.899 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:TuanJieHeBuoyDianYa(infoId=2, areaId=tuanjiehe, spotId=34, nodeId=32, dataTime=Wed May 06 07:03:42 CST 2020, dianya=435, dianliust=345, state=45)
23:17:25.904 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
23:17:25.904 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - TUANJIEHE_BUOY_DIANYA 表中的 2 号数据同步失败
23:17:35.905 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:TuanJieHeBuoyDianYa(infoId=2, areaId=tuanjiehe, spotId=34, nodeId=32, dataTime=Wed May 06 07:03:42 CST 2020, dianya=435, dianliust=345, state=45)
23:17:36.910 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
23:17:36.910 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - TUANJIEHE_BUOY_DIANYA 表中的 2 号数据同步失败
23:17:46.911 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:TuanJieHeBuoyDianYa(infoId=2, areaId=tuanjiehe, spotId=34, nodeId=32, dataTime=Wed May 06 07:03:42 CST 2020, dianya=435, dianliust=345, state=45)
23:17:47.917 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
23:17:47.917 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - TUANJIEHE_BUOY_DIANYA 表中的 2 号数据同步失败
23:17:57.919 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:TuanJieHeBuoyDianYa(infoId=2, areaId=tuanjiehe, spotId=34, nodeId=32, dataTime=Wed May 06 07:03:42 CST 2020, dianya=435, dianliust=345, state=45)
23:17:58.921 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
23:17:58.921 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - TUANJIEHE_BUOY_DIANYA 表中的 2 号数据同步失败
23:18:08.923 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:TuanJieHeBuoyDianYa(infoId=2, areaId=tuanjiehe, spotId=34, nodeId=32, dataTime=Wed May 06 07:03:42 CST 2020, dianya=435, dianliust=345, state=45)
23:18:09.929 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
23:18:09.930 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - TUANJIEHE_BUOY_DIANYA 表中的 2 号数据同步失败
23:18:19.931 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:TuanJieHeBuoyDianYa(infoId=2, areaId=tuanjiehe, spotId=34, nodeId=32, dataTime=Wed May 06 07:03:42 CST 2020, dianya=435, dianliust=345, state=45)
23:18:20.943 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
23:18:20.943 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - TUANJIEHE_BUOY_DIANYA 表中的 2 号数据同步失败
23:18:35.676 [main] INFO  com.ntu.client2.Node2ClientApplication - Starting Node2ClientApplication on LAPTOP-6SA701DM with PID 1160 (C:\Users\Lenovo\Desktop\datasync\datasync_node2_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
23:18:35.697 [main] INFO  com.ntu.client2.Node2ClientApplication - No active profile set, falling back to default profiles: default
23:18:38.299 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8084 (http)
23:18:38.315 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8084"]
23:18:38.316 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
23:18:38.316 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
23:18:38.527 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
23:18:38.528 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2689 ms
23:18:39.264 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
23:18:39.824 [main] INFO  com.ntu.common.client.EMQTTClient - connecting to server: ssl://127.0.0.1:8883
23:18:46.345 [main] INFO  com.ntu.client2.ClientStart - 团结河节点成功连接至MQTT服务器.........
23:18:46.348 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8084"]
23:18:46.386 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8084 (http) with context path ''
23:18:46.391 [main] INFO  com.ntu.client2.Node2ClientApplication - Started Node2ClientApplication in 12.11 seconds (JVM running for 15.762)
23:18:56.374 [node2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
23:18:56.568 [node2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
23:18:57.188 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:TuanJieHeBuoyDianYa(infoId=2, areaId=tuanjiehe, spotId=34, nodeId=32, dataTime=Wed May 06 07:03:42 CST 2020, dianya=435, dianliust=345, state=45)
23:18:57.196 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
23:18:57.196 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - TUANJIEHE_BUOY_DIANYA 表中的 2 号数据同步失败
23:19:08.193 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:TuanJieHeBuoyDianYa(infoId=2, areaId=tuanjiehe, spotId=34, nodeId=32, dataTime=Wed May 06 07:03:42 CST 2020, dianya=435, dianliust=345, state=45)
23:19:08.201 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
23:19:08.201 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - TUANJIEHE_BUOY_DIANYA 表中的 2 号数据同步失败
23:19:19.200 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:TuanJieHeBuoyDianYa(infoId=2, areaId=tuanjiehe, spotId=34, nodeId=32, dataTime=Wed May 06 07:03:42 CST 2020, dianya=435, dianliust=345, state=45)
23:19:20.203 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
23:19:20.203 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - TUANJIEHE_BUOY_DIANYA 表中的 2 号数据同步失败
23:19:30.208 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:TuanJieHeBuoyDianYa(infoId=2, areaId=tuanjiehe, spotId=34, nodeId=32, dataTime=Wed May 06 07:03:42 CST 2020, dianya=435, dianliust=345, state=45)
23:19:31.210 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
23:19:31.210 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - TUANJIEHE_BUOY_DIANYA 表中的 2 号数据同步失败
23:19:42.206 [main] INFO  com.ntu.client2.Node2ClientApplication - Starting Node2ClientApplication on LAPTOP-6SA701DM with PID 12752 (C:\Users\Lenovo\Desktop\datasync\datasync_node2_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
23:19:42.214 [main] INFO  com.ntu.client2.Node2ClientApplication - No active profile set, falling back to default profiles: default
23:19:44.747 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8084 (http)
23:19:44.765 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8084"]
23:19:44.766 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
23:19:44.766 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
23:19:45.000 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
23:19:45.000 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2656 ms
23:19:45.909 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
23:19:46.546 [main] INFO  com.ntu.common.client.EMQTTClient - connecting to server: ssl://127.0.0.1:8883
23:19:53.206 [main] INFO  com.ntu.client2.ClientStart - 团结河节点成功连接至MQTT服务器.........
23:19:53.211 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8084"]
23:19:53.260 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8084 (http) with context path ''
23:19:53.268 [main] INFO  com.ntu.client2.Node2ClientApplication - Started Node2ClientApplication in 12.233 seconds (JVM running for 17.605)
23:20:03.241 [node2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
23:20:03.480 [node2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
23:20:04.075 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:TuanJieHeBuoyDianYa(infoId=2, areaId=tuanjiehe, spotId=34, nodeId=32, dataTime=Wed May 06 07:03:42 CST 2020, dianya=435, dianliust=345, state=45)
23:20:05.081 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
23:22:46.375 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - TUANJIEHE_BUOY_DIANYA 表中的 2 号数据同步失败
23:22:46.465 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:TuanJieHeBuoyDianYa(infoId=2, areaId=tuanjiehe, spotId=34, nodeId=32, dataTime=Wed May 06 07:03:42 CST 2020, dianya=435, dianliust=345, state=45)
23:22:46.465 [MQTT Rec: tjh_node] INFO  com.ntu.common.client.EMQTTClient - -----------连接断开-----------
23:22:46.466 [MQTT Rec: tjh_node] INFO  com.ntu.common.client.EMQTTClient - connecting to server: ssl://127.0.0.1:8883
23:22:46.706 [Thread-28] INFO  com.ntu.client2.ClientStart - 团结河节点断开连接
23:22:46.710 [SpringContextShutdownHook] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
23:22:46.712 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
23:22:46.728 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
23:24:39.205 [main] INFO  com.ntu.client2.Node2ClientApplication - Starting Node2ClientApplication on LAPTOP-6SA701DM with PID 1308 (C:\Users\Lenovo\Desktop\datasync\datasync_node2_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
23:24:39.218 [main] INFO  com.ntu.client2.Node2ClientApplication - No active profile set, falling back to default profiles: default
23:24:41.426 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8084 (http)
23:24:41.441 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8084"]
23:24:41.442 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
23:24:41.442 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
23:24:41.658 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
23:24:41.659 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2258 ms
23:24:42.383 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
23:24:42.856 [main] INFO  com.ntu.common.client.EMQTTClient - connecting to server: ssl://127.0.0.1:8883
23:24:49.320 [main] INFO  com.ntu.client2.ClientStart - 团结河节点成功连接至MQTT服务器.........
23:24:49.324 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8084"]
23:24:49.360 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8084 (http) with context path ''
23:24:49.367 [main] INFO  com.ntu.client2.Node2ClientApplication - Started Node2ClientApplication in 11.586 seconds (JVM running for 15.258)
23:24:59.347 [node2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
23:24:59.538 [node2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
23:25:00.214 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:TuanJieHeBuoyDianYa(infoId=2, areaId=tuanjiehe, spotId=34, nodeId=32, dataTime=Wed May 06 07:03:42 CST 2020, dianya=435, dianliust=345, state=45)
23:25:01.220 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
23:25:01.221 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - TUANJIEHE_BUOY_DIANYA表中 2 号数据同步成功....
23:27:30.304 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:TuanJieHeBuoyDianYa(infoId=3, areaId=fd, spotId=tr4, nodeId=6546, dataTime=Sun May 10 07:27:24 CST 2020, dianya=546, dianliust=546, state=45)
23:27:31.310 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
23:27:31.310 [MQTT Call: tjh_node] INFO  com.ntu.client2.sync.NodeDataReceiver - TUANJIEHE_BUOY_DIANYA表中 3 号数据同步成功....
